REGISTRATION_DATE,KC_REPUDIATE_DT,DRIVER_AGE,KC_OUTSTANDING_RESERVE,TIME_TAKEN_REGISTRATION,KC_STATUS,KC_STATUS_TEXT,POLICY_NUMBER,CLAIMNUMBER,RISKNAME,ANALYST_HANDLING,AUTHORIZE_BY,NOTIFICATE_DATE,POLICE_REPORTED,POLICE_STATION_NAME,KC_SUM_INSURED,DATE_LOSS,PERILNAME,NOTIFICATION_DATE,IC_NAME,GP_NAME,GCT_NAME,CLIENT_MOBILE_NUMBER,CLIENT_NAME,INT_TYP,INTERMEDIARY_NAME,INTERMEDIARY_PHONE_NO,COVER_START_DATE,COVER_END_DATE,BR_NAME,MAKE_NAME,MODEL_NAME,MANUFACTURING_YEAR,POLICY_HOLDER_GENDER,POLICY_HOLDER_AGE,KC_FIRST_REPUDIATE_REM,KC_FIRST_REPUDIATE_REM_DATA,KC_SECOND_REPUDIATE_REM,KC_FIFTH_REPUDIATE_REM,GMR_ENGINE_NO,GMR_CHASIS_NO,GMR_VEH_COLOR
,,56.0,0,0,69,Claim Closed,G/HGS/00862,C/HGS/00944,KC00881,M00009,J00002,,Yes,KAMULU POLICE STATION,730000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,725007190,David 00836,Bancassurance,AGAlan 00004,203000042,,,Hughes,Honda,Stream,2010,Male,55.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,56.0,0,1,74,Authorized Payment,G/KGL/00863,C/KGL/00945,KD00882,M00009,G00001,,Yes,KITENGELA TRAFFIC BASE,1480000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,727007200,Dean 00837,Bancassurance,AGAlan 00004,203000042,,,Kitengela,Subaru,Impreza Gp,2015,Male,56.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,56.0,37882,1,64,Reinspection Completed,G/MCH/00864,C/MCH/00946,KD00883,E00011,J00002,,Yes,MACHAKOS POLICE STATION,1380000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,720007210,Dennis 00838,Agent,AGIvy 00263,720002442,,,Machakos,Toyota,Ractis Nsp120,2015,,56.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,56.0,1563,0,74,Authorized Payment,G/EMB/00865,C/EMB/00947,KC00884,E00011,J00002,,No,,770000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,725007220,Derek 00839,Agent,AGJacqueline 00264,724002452,,,Embu,Toyota,Allion Zrt260,2008,Male,56.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,56.0,55933,0,98,Dv Sent To Cutomer,G/KTD/00866,C/KTD/00948,KD00885,R00010,G00001,,Yes,MERU BASE,3000000.0,,Motor Material Damage,,Motor Commercial,Motor Commercial General Cartage,Comprehensive,722000080,Finn 00056,Agent,AGAlexander 00008,722000082,,,Ktda,Toyota,Hilux Rn1,2022,Male,31.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,56.0,0,0,-3,Claim Cancelled,G/ELD/00382,C/ELD/00949,KD00383,N00004,N00004,,No,,6500000.0,,Motor Material Damage,,Motor Commercial,Motor Commercial Institutional Vehicles,Comprehensive,720003390,Calvin 00374,Agent,AGTimothy 00159,729001462,,,Eldoret,Scania,Scania,2020,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,57.0,24244,0,64,Reinspection Completed,G/WST/00867,C/WST/00950,KD00886,G00008,J00002,,No,,2900000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,722007230,Desmond 00840,Bancassurance,AGAlec 00006,722000062,,,Westlands,Toyota,"Harrier Sxu1, Mcu1, Acu1",2014,Male,57.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,57.0,2700,0,2,Registered,G/KTD/00868,C/KTD/00951,KB00887,R00010,J00002,,Yes,OCS DANDORA,0.0,,Motor Tppi,,Motor Private,Motor Private,Third Party Only,729007240,Dominic 00841,Agent,AGJade 00265,721002462,,,Ktda,Toyota,Fielder,2006,Male,35.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,57.0,23533,0,74,Authorized Payment,G/HGS/00869,C/HGS/00952,KC00888,E00011,J00002,,Yes,BASE GITHUNGURI POLICE,3000000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,720007250,Donald 00842,Agent,AGJane 00266,203002472,,,Hughes,Toyota,Hilux V Mk V,2012,Female,62.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,57.0,0,0,49,Accept Releasing Letter,G/RNG/00870,C/RNG/00953,KC00889,E00011,J00002,,Yes,NAIROBI AREA,3500000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,725003410,Charles 00376,Agent,AGTom 00162,725001492,,,Rongai,Ford,"Ranger Er, Eq",2015,Female,26.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,58.0,6938,1,64,Reinspection Completed,G/NYR/00871,C/NYR/00954,KD00890,G00008,J00002,,No,,1100000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,721007260,Douglas 00843,Agent,AGDerek 00043,722000432,,,Nyeri,Toyota,Ractis Nsp120,2015,Male,65.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,58.0,0,1,74,Authorized Payment,G/MCH/00872,C/MCH/00955,KD00891,G00008,J00002,,No,,2400000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,720007270,Dylan 00844,Bancassurance,AGAlec 00006,722000062,,,Machakos,Honda,Vezel,2015,,58.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,58.0,13856,1,49,Accept Releasing Letter,G/KTD/00873,C/KTD/00956,KC00892,G00008,J00002,,No,,650000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,724007280,Edward 00845,Bancassurance,AGAlec 00006,722000062,,,Ktda,Toyota,"Avensis Zrt27, Adt27",2008,,58.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,58.0,0,1,69,Claim Closed,G/ELD/00619,C/ELD/00957,KB00635,G00008,P00005,,No,,530000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,729005260,Simon 00601,Bancassurance,AGAlan 00004,203000042,,,Eldoret,Toyota,"Auris Nze18, Zre18",2007,,37.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,59.0,95700,0,2,Registered,G/KKM/00874,C/KKM/00958,KB00893,N00004,N00004,,Yes,MUMIAS TRAFFIC BASE,0.0,,Motor Tppi,,Motor Private,Motor Private,Third Party Only,727007290,Edwin 00846,Agent,AGBryan 00025,728000252,,,Kakamega,Subaru,Impreza,2005,Male,59.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,59.0,3000,0,74,Authorized Payment,G/NYR/00875,C/NYR/00959,KC00894,G00008,M00006,,No,,900000.0,,Motor Material Damage,,Motor Commercial,Motor Commercial Own Goods,Comprehensive,722007300,Elliot 00847,Agent,AGJoseph 00094,1000562,,,Nyeri,Toyota,Town Ace S4,2012,Male,58.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,59.0,908,0,74,Authorized Payment,G/THK/00876,C/THK/00960,KD00895,G00008,J00002,,Yes,GATUNDU NORTH,1150000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,723000700,Eric 00848,Agent,AGDouglas 00047,723000472,,,Thika,Toyota,Porte Nnp1,2015,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,59.0,0,1,107,Close Claim In Between,G/RKA/00877,C/RKA/00961,KB00896,G00008,P00005,,No,,1200000.0,,Motor Tppi,,Motor Commercial,Motor Commercial School Bus / Van,Comprehensive,711007310,Ethan 00849,Bancassurance,AGAlec 00006,722000062,,,Ruaka,Isuzu,Nqr,2010,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,60.0,0,0,74,Authorized Payment,G/MSA/00878,C/MSA/00962,KD00897,R00001,G00001,,Yes,RUIRU POLICE STATION,4000000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,725002030,Evan 00850,Agent,AGMartin 00115,725001062,,,Mombasa,Toyota,"Hilux Zn13, Ln9, Rn1, Yn8, Ln8",2016,Male,60.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,60.0,20390,0,51,Garage Rated,G/EMB/00879,C/EMB/00963,KC00898,E00011,J00002,,No,,1040000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,724007320,Felix 00851,Agent,AGJanet 00267,717002482,,,Embu,Toyota,Fielder,2013,Male,60.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,60.0,15400,0,9,First Investigator Appointed,G/MCH/00880,C/MCH/00964,KC00899,E00011,M00006,,Yes,HUDUMA CENTER MACHAKOS,650000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,728002550,Finn 00852,Agent,AGAnthony 00011,728000112,,,Machakos,Toyota,Fielder,2010,Male,24.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,60.0,500,1,2,Registered,KTD/00881,C/KTD/00965,KC00900,R00010,G00001,,Yes,KAPENGURIA POLICESTATION,0.0,,Motor Tppd,,Motor Commercial Psv,Psv Chauffeur Driven,Third Party Only,719000100,Francis 00853,Agent,AGJasmine 00268,720002492,,,Ktda,Toyota,Hiace,2010,Male,24.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,62.0,51847,0,62,Reinspection Appointed,G/MCH/00882,C/MCH/00966,KC00901,E00011,J00002,,No,,780000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,721007330,Frank 00854,Bancassurance,AGAlan 00004,203000042,,,Machakos,Nissan,Serena C23,2012,Male,46.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,62.0,20000,1,2,Registered,G/HQS/00883,C/HQS/00967,KA00902,C00012,M00006,,Yes,MAKUENI POLICE STATION.,0.0,,Motor Tppi,,Motor Commercial,Motor Commercial Own Goods,Third Party Only,700003940,Frederick 00855,Agent,AGJean 00269,722002502,,,Head Office,Toyota,"Hilux Ln, Kzn1, Vzn1",2005,Male,62.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,62.0,12068,0,64,Reinspection Completed,G/MSA/00505,C/MSA/00968,KC00519,R00001,J00002,,Yes,KISII SUNEKA POLICE STATION,1050000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,718004340,Darren 00489,Agent,AGColin 00034,715000342,,,Mombasa,Toyota,Allion Zrt260,2012,Male,62.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,62.0,2116,0,74,Authorized Payment,G/MRU/00884,C/MRU/00969,KC00903,R00010,G00001,,Yes,NYAHURURU POLICE STATION,750000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,724001790,Gabriel 00856,Agent,AGJennifer 00270,719002512,,,Meru,Honda,Fit,2012,,62.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,62.0,95500,0,2,Registered,G/THK/00885,C/THK/00970,KC00904,R00010,P00005,,Yes,GATANGA,0.0,,Motor Tppd,,Motor Commercial,Motor Commercial Own Goods,Third Party Only,722007340,Gareth 00857,Agent,AGDouglas 00047,723000472,,,Thika,Isuzu,Tfr/Tfs Tf,2014,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,62.0,8816,0,42,Repair Start Requested,G/HQS/00886,C/HQS/00971,KD00905,R00001,J00002,,Yes,STAREHE,2470000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,720007350,Gary 00858,Agent,AGAaron 00001,700000012,,,Head Office,Nissan,Xtrail,2015,,62.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,62.0,500,0,2,Registered,G/KTD/00887,C/KTD/00972,KC00906,R00010,G00001,,Yes,KAMULU POLICE STATION,0.0,,Motor Tppi,,Motor Private,Motor Private,Third Party Only,722007360,Gavin 00859,Agent,AGNorman 00126,700001162,,,Ktda,Toyota,"Probox/Succeed Nlp5, Ncp5",2013,Female,34.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,64.0,116984,1,97,Approved By Internal Assessor,G/NKU/00888,C/NKU/00973,KC00907,G00008,J00002,,Yes,NAKURU DIVISION,1420000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,721007370,Geoffrey 00860,Agent,AGJessica 00271,710002522,,,Nakuru,Toyota,Harrier Acu30W,2009,Male,64.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,64.0,13562,0,49,Accept Releasing Letter,G/MRU/00889,C/MRU/00974,KC00908,R00010,G00001,,Yes,Kandara police post,550000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,723007380,George 00861,Agent,AGJill 00272,702002532,,,Meru,Toyota,"Probox/Succeed Nlp5, Ncp5",2012,,64.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,64.0,51517,0,106,Ready For Payment,G/NYR/00890,C/NYR/00975,KC00909,M00009,G00001,,Yes,BAMBURI POLICE STATION,800000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,722007390,Gerald 00862,Bancassurance,AGMax 00117,728001082,,,Nyeri,Toyota,"Alphard Ath1, Mnh1, Anh1",2007,Male,64.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,65.0,11432,0,64,Reinspection Completed,G/MRU/00891,C/MRU/00976,KC00910,E00011,J00002,,No,,1250000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,722007400,Gerard 00863,Bancassurance,AGAlec 00006,722000062,,,Meru,Subaru,Forester Sh,2011,Male,65.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,65.0,2700,0,2,Registered,G/KGL/00892,C/KGL/00977,KD00911,R00010,G00001,,Yes,CHEPTULU POLICE STATION,0.0,,Motor Tppi,,Motor Private,Motor Private,Third Party Only,714007410,Gordon 00864,Dsf,AGJoan 00273,721002542,,,Kitengela,Toyota,Fielder,2014,Male,65.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,66.0,14181,0,49,Accept Releasing Letter,MRU/00893,C/MRU/00978,KC00912,R00010,J00002,,Yes,SAGANA POLICE STATION,1030000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,729007420,Graham 00865,Agent,AGLeo 00105,729000962,,,Meru,Toyota,Fielder,2013,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,67.0,19124,1,49,Accept Releasing Letter,G/EMB/00894,C/EMB/00979,KC00913,G00008,J00002,,No,,730000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,720007430,Grant 00866,Bancassurance,AGAlec 00006,722000062,,,Embu,Toyota,Fielder,2010,Male,67.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,68.0,500,0,2,Registered,G/MRU/00895,C/MRU/00980,KC00914,R00010,G00001,,Yes,MAUA POLICE STATION,0.0,,Motor Tppi,,Motor Private,Motor Private,Third Party Only,727007440,Gregory 00867,Agent,AGAmelia 00183,700000012,,,Meru,Nissan,Tiida C11,2008,,59.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,68.0,2225,0,106,Ready For Payment,KTD/00357,C/KTD/00981,KB00356,R00010,P00005,,Yes,NANYUKI POLICE STATION,1080000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,715003170,Alec 00352,Dsf,AGOliver 00127,715001172,,,Ktda,Isuzu,D-Max,2010,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,68.0,5000,0,2,Registered,HQS/00896,C/HQS/00982,KB00915,R00001,G00001,,Yes,BURU BURU POLICE STATION,500000.0,,Motor Tppi,,Motor Private,Motor Private,Comprehensive,733007450,Harold 00868,Agent,AGJoanna 00274,272002552,,,Head Office,Toyota,"Premio Zzt24, Nzt24, Azt24",2002,,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,68.0,0,0,74,Authorized Payment,EMB/00897,C/EMB/00983,KC00916,E00011,P00005,,Yes,THIKA POLICE STATION,580000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,716001850,Harry 00869,Agent,AGJoanne 00275,706002562,,,Embu,Honda,Insight Ze,2011,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,69.0,4093,1,74,Authorized Payment,NYR/00898,C/NYR/00984,KC00917,C00012,J00002,,Yes,NYERI POLICE STATION,850000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,720001740,Harvey 00870,Agent,AGNicholas 00123,738001132,,,Nyeri,Toyota,Fielder,2010,Male,69.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,69.0,104703,1,64,Reinspection Completed,G/CHQ/00379,C/CHQ/00985,KD00918,G00008,J00002,,No,,25580000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,203003370,Caleb 00372,Bancassurance,AGAlec 00006,722000062,,,Chq,Toyota,Land Cruiser Fja300,2024,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,70.0,0,1,74,Authorized Payment,G/MRU/00899,C/MRU/00986,KC00919,R00010,P00005,,Yes,TIGANIA POLICE STATION,670000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,703007460,Hayden 00871,Direct,AGDamian 00037,372,,,Meru,Toyota,Fielder,2011,Male,70.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,72.0,32458,1,74,Authorized Payment,G/RKA/00900,C/RKA/00987,KD00920,M00009,G00001,,Yes,GITHUNGURI,2600000.0,,Motor Material Damage,,Motor Commercial,Motor Commercial Own Goods,Comprehensive,715007470,Henry 00872,Agent,AGJacob 00082,715000752,,,Ruaka,Isuzu,Tfr86 S/C,2021,Male,65.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,73.0,500,0,2,Registered,EMB/00901,C/EMB/00988,KA00921,E00011,J00002,,No,,0.0,,Motor Tppi,,Motor Private,Motor Private,Third Party Only,722007480,Howard 00873,Direct,AGDamian 00037,372,,,Embu,Toyota,"Caldina St21, Ct21, At21",1998,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,74.0,1,0,2,Registered,G/HGS/00902,C/HGS/00989,KC00922,M00009,J00002,,Yes,PARKLANDS POLICE STATION,2530000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,702007490,Hugo 00874,Bancassurance,AGAlan 00004,203000042,,,Hughes,Toyota,Hilux Kun15,2012,Male,74.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,74.0,59593,1,49,Accept Releasing Letter,G/KTD/00384,C/KTD/00990,KD00923,R00010,J00002,,No,,14750000.0,,Motor Material Damage,,Motor Private,Motor Private,Comprehensive,722003400,Carl 00375,Broker,AGTodd 00161,734001482,,,Ktda,,,2022,Female,55.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,57152,1,74,Authorized Payment,G/CHQ/00903,C/CHQ/00991,RI00924,M00009,J00002,,No,,844560.0,,,,Miscellaneous,Crop - Open Field,Standard,724007500,Ian 00875,Bancassurance,AGHenry 00076,745000692,,,Chq,,,0,Male,53.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,2500,0,2,Registered,THK/00904,C/THK/00992,WI00925,R00010,G00001,,No,,1000000.0,,Injury,,Workmen'S Compensation,Wiba,Standard,790,Isaac 00876,Agent,AGJosephine 00276,733002572,,,Thika,,,0,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,6834,1,57,Initial Rejected,G/KSI/00905,C/KSI/00993,RI00926,G00008,P00005,,No,,500000.0,,Non Motor Fire,,Fire Industrial,Fire Industrial,Standard,714007510,Jack 00877,Bancassurance,AGAlec 00006,722000062,,,Kisii,,,0,Male,43.0,"Other, non compliance with the safe and book clause","Other, non compliance with the safe and book clause",No Repudiation,No Repudiation,,,
,,31.0,0,0,107,Close Claim In Between,G/MSA/00906,C/MSA/00994,RI00926,G00008,J00002,,No,,3000000.0,,Non Motor Theft,,Burglary All Risks,Burglary,Standard,729007520,Jacob 00878,Bancassurance,AGAlec 00006,722000062,,,Mombasa,,,0,,27.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,9647,1,57,Initial Rejected,G/MSA/00906,C/MSA/00995,RI00926,G00008,J00002,,No,,3000000.0,,Non Motor Theft,,Burglary All Risks,Burglary,Standard,729007520,Jacob 00878,Bancassurance,AGAlec 00006,722000062,,,Mombasa,,,0,,27.0,"Other, breach of burglary warranty","Other, breach of burglary warranty",No Repudiation,No Repudiation,,,
,,31.0,17500,0,2,Registered,G/WST/00907,C/WST/00996,RI00926,M00009,P00005,,No,,500000.0,,Non Motor Theft,,Burglary All Risks,Burglary,Standard,727007530,Jake 00879,Bancassurance,AGAlan 00004,203000042,,,Westlands,,,0,Male,33.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,1481,1,74,Authorized Payment,G/NKU/00908,C/NKU/00997,RI00927,G00008,J00002,,No,,237000.0,,Bodily Injury,,Personal Accident,Personal Accident,Standard - Option A,707007540,James 00880,Bancassurance,AGOwen 00129,723001192,,,Nakuru,,,0,Male,32.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,0,0,57,Initial Rejected,G/ELD/00909,C/ELD/00998,RI00924,G00008,J00002,,No,,921000.0,,Non Motor Theft,,Miscellaneous,Orient Business,Standard,702007550,Jason 00881,Bancassurance,AGAlec 00006,722000062,,,Eldoret,,,0,Female,24.0,"Other, uninsured item","Other, uninsured item",No Repudiation,No Repudiation,,,
,,31.0,0,0,74,Authorized Payment,HQS/00910,C/HQS/00999,RI00926,R00001,J00002,,No,,4824000.0,,Non Motor Theft,,Fire Domestic,Orient Home,Standard,722007560,Jasper 00882,Agent,AGJudith 00277,722002582,,,Head Office,,,0,Female,24.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,6294,1,74,Authorized Payment,WST/00911,C/WST/01000,FI00928,G00008,J00002,,No,,17000000.0,,Non Motor Fire,,Fire Industrial,Fire Industrial,Standard,707007570,Jeffrey 00883,Bancassurance,AGAlec 00006,722000062,,,Westlands,,,0,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,0,1,74,Authorized Payment,HGS/00912,C/HGS/01001,RI00926,G00008,J00002,,No,,23000000.0,,Non Motor Theft,,Fire Industrial,Fire Industrial,Standard,719000100,Jeremy 00884,Bancassurance,AGAlec 00006,722000062,,,Hughes,,,0,Female,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,27910,0,57,Initial Rejected,HQS/00913,C/HQS/01002,LR00929,G00008,J00002,,No,,250000000.0,,Non Motor Fire,,Fire Industrial,Fire Industrial,Standard,722007580,Jesse 00885,Bancassurance,AGAlec 00006,722000062,,,Head Office,,,0,Male,25.0,"Other, uninsured risk","Other, uninsured risk",No Repudiation,No Repudiation,,,
,,31.0,500,0,2,Registered,HQS/00914,C/CHQ/01003,AL00930,G00008,J00002,,No,,294146663.0,,Non Motor Fire,,Burglary All Risks,All Risk,Standard,203003370,Caleb 00372,Bancassurance,AGAlec 00006,722000062,,,Chq,,,0,,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,26505,1,30,Dv/Settlement Letter Sent To Customer,HQS/00915,C/CHQ/01004,DE00931,G00008,M00006,,No,,13986498.0,,Bodily Injury,,Workmen'S Compensation,Wiba Plus,Standard,203003370,Joel 00886,Bancassurance,AGAlec 00006,722000062,,,Chq,,,0,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,0,1,-1,Repudiated,HQS/00915,C/CHQ/01005,DE00931,N00004,N00004,,No,,13986498.0,,Bodily Injury,,Workmen'S Compensation,Wiba Plus,Standard,203003370,Joel 00886,Bancassurance,AGAlec 00006,722000062,,,Chq,,,0,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,93197,0,30,Dv/Settlement Letter Sent To Customer,HQS/00915,C/CHQ/01006,WI00932,G00008,J00002,,No,,8886762630.0,,Bodily Injury,,Workmen'S Compensation,Wiba Plus,Standard,203003370,Joel 00886,Bancassurance,AGAlec 00006,722000062,,,Chq,,,0,Male,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,20000,0,2,Registered,HQS/00916,C/CHQ/01007,RI00926,G00008,P00005,,No,,1268788486.0,,Non Motor Fire,,Fire Industrial,Fire Industrial,Standard,203003370,Caleb 00372,Bancassurance,AGAlec 00006,722000062,,,Chq,,,0,Female,19.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
,,31.0,10000,0,57,Initial Rejected,HQS/00917,C/CHQ/01008,FA00933,G00008,J00002,,No,,105000000.0,,Non Motor Fire,,Fidelity Guarantee,Fidelity Guarantee,,203003370,Caleb 00372,Bancassurance,AGAlec 00006,722000062,,,Chq,,,0,,25.0,"Other, the claim is not covered under FG as the staff involved in disbursement of the loan was not found guilty of any offense.","Other, the claim is not covered under FG as the staff involved in disbursement of the loan was not found guilty of any offense.",No Repudiation,No Repudiation,,,
,,31.0,50000,0,2,Registered,HQS/00918,C/CHQ/01009,BA00934,G00008,J00002,,No,,400000000.0,,Non Motor Fire,,Miscellaneous,Bankers Blanket Bond,Standard,203003370,Caleb 00372,Bancassurance,AGAlec 00006,722000062,,,Chq,,,0,,25.0,No Repudiation,No Repudiation,No Repudiation,No Repudiation,,,
